,carno,startlap,startrank,endrank,diff,sign,pred_endrank,pred_diff,pred_sign
4496,9,163,18.0,18.0,0.0,0,18.0,0.0,0
4497,12,163,0.0,0.0,0.0,0,1.0,1.0,1
4498,14,163,8.0,8.0,0.0,0,9.0,1.0,1
4499,15,163,5.0,5.0,0.0,0,5.0,0.0,0
4500,17,163,22.0,22.0,0.0,0,22.0,0.0,0
4501,19,163,15.0,16.0,1.0,1,15.0,0.0,0
4502,20,163,1.0,1.0,0.0,0,0.0,-1.0,-1
4503,21,163,20.0,20.0,0.0,0,20.0,0.0,0
4504,22,163,3.0,3.0,0.0,0,3.0,0.0,0
4505,23,163,19.0,19.0,0.0,0,19.0,0.0,0
4506,25,163,16.0,15.0,-1.0,-1,16.0,0.0,0
4507,26,163,21.0,21.0,0.0,0,21.0,0.0,0
4508,27,163,2.0,2.0,0.0,0,2.0,0.0,0
4509,28,163,4.0,4.0,0.0,0,4.0,0.0,0
4510,29,163,11.0,11.0,0.0,0,12.0,1.0,1
4511,59,163,23.0,23.0,0.0,0,23.0,0.0,0
4512,60,163,17.0,17.0,0.0,0,17.0,0.0,0
4513,64,163,12.0,12.0,0.0,0,11.0,-1.0,-1
4514,66,163,9.0,9.0,0.0,0,6.0,-3.0,-1
4515,88,163,10.0,10.0,0.0,0,10.0,0.0,0
4516,98,163,6.0,6.0,0.0,0,7.0,1.0,1
4517,1,164,7.0,7.0,0.0,0,8.0,1.0,1
4518,4,164,13.0,13.0,0.0,0,14.0,1.0,1
4519,6,164,14.0,14.0,0.0,0,13.0,-1.0,-1
4520,7,164,24.0,24.0,0.0,0,24.0,0.0,0
4521,9,164,18.0,18.0,0.0,0,18.0,0.0,0
4522,12,164,0.0,0.0,0.0,0,0.0,0.0,0
4523,14,164,8.0,8.0,0.0,0,9.0,1.0,1
4524,15,164,5.0,5.0,0.0,0,4.0,-1.0,-1
4525,17,164,22.0,22.0,0.0,0,22.0,0.0,0
4526,19,164,16.0,16.0,0.0,0,17.0,1.0,1
4527,20,164,1.0,1.0,0.0,0,1.0,0.0,0
4528,21,164,20.0,20.0,0.0,0,20.0,0.0,0
4529,22,164,3.0,3.0,0.0,0,3.0,0.0,0
4530,23,164,19.0,19.0,0.0,0,19.0,0.0,0
4531,25,164,15.0,15.0,0.0,0,15.0,0.0,0
4532,26,164,21.0,21.0,0.0,0,21.0,0.0,0
4533,27,164,2.0,2.0,0.0,0,2.0,0.0,0
4534,28,164,4.0,4.0,0.0,0,5.0,1.0,1
4535,29,164,11.0,10.0,-1.0,-1,10.0,-1.0,-1
4536,59,164,23.0,23.0,0.0,0,23.0,0.0,0
4537,60,164,17.0,17.0,0.0,0,16.0,-1.0,-1
4538,64,164,12.0,12.0,0.0,0,12.0,0.0,0
4539,66,164,9.0,9.0,0.0,0,6.0,-3.0,-1
4540,88,164,10.0,11.0,1.0,1,11.0,1.0,1
4541,98,164,6.0,6.0,0.0,0,7.0,1.0,1
4542,1,165,7.0,7.0,0.0,0,7.0,0.0,0
4543,4,165,13.0,12.0,-1.0,-1,13.0,0.0,0
4544,6,165,14.0,13.0,-1.0,-1,12.0,-2.0,-1
4545,7,165,24.0,24.0,0.0,0,24.0,0.0,0
4546,9,165,18.0,17.0,-1.0,-1,17.0,-1.0,-1
4547,12,165,0.0,0.0,0.0,0,0.0,0.0,0
4548,14,165,8.0,8.0,0.0,0,8.0,0.0,0
4549,15,165,5.0,5.0,0.0,0,4.0,-1.0,-1
4550,17,165,22.0,22.0,0.0,0,22.0,0.0,0
4551,19,165,16.0,15.0,-1.0,-1,16.0,0.0,0
4552,20,165,1.0,1.0,0.0,0,1.0,0.0,0
4553,21,165,20.0,20.0,0.0,0,20.0,0.0,0
4554,22,165,3.0,3.0,0.0,0,3.0,0.0,0
4555,23,165,19.0,18.0,-1.0,-1,18.0,-1.0,-1
4556,25,165,15.0,14.0,-1.0,-1,14.0,-1.0,-1
4557,26,165,21.0,21.0,0.0,0,21.0,0.0,0
4558,27,165,2.0,2.0,0.0,0,2.0,0.0,0
4559,28,165,4.0,4.0,0.0,0,5.0,1.0,1
4560,29,165,11.0,9.0,-2.0,-1,9.0,-2.0,-1
4561,59,165,23.0,23.0,0.0,0,23.0,0.0,0
4562,60,165,17.0,16.0,-1.0,-1,15.0,-2.0,-1
4563,64,165,12.0,11.0,-1.0,-1,10.0,-2.0,-1
4564,66,165,9.0,19.0,10.0,1,19.0,10.0,1
4565,88,165,10.0,10.0,0.0,0,11.0,1.0,1
4566,98,165,6.0,6.0,0.0,0,6.0,0.0,0
4567,1,166,7.0,7.0,0.0,0,7.0,0.0,0
4568,4,166,13.0,12.0,-1.0,-1,12.0,-1.0,-1
4569,6,166,14.0,13.0,-1.0,-1,13.0,-1.0,-1
4570,7,166,24.0,24.0,0.0,0,24.0,0.0,0
4571,9,166,18.0,17.0,-1.0,-1,17.0,-1.0,-1
4572,12,166,0.0,0.0,0.0,0,0.0,0.0,0
4573,14,166,8.0,8.0,0.0,0,8.0,0.0,0
4574,15,166,5.0,5.0,0.0,0,5.0,0.0,0
4575,17,166,22.0,21.0,-1.0,-1,22.0,0.0,0
4576,19,166,16.0,15.0,-1.0,-1,15.0,-1.0,-1
4577,20,166,1.0,1.0,0.0,0,1.0,0.0,0
4578,21,166,20.0,20.0,0.0,0,19.0,-1.0,-1
4579,22,166,3.0,3.0,0.0,0,3.0,0.0,0
4580,23,166,19.0,18.0,-1.0,-1,18.0,-1.0,-1
4581,25,166,15.0,14.0,-1.0,-1,14.0,-1.0,-1
4582,26,166,21.0,22.0,1.0,1,21.0,0.0,0
4583,27,166,2.0,2.0,0.0,0,2.0,0.0,0
4584,28,166,4.0,4.0,0.0,0,4.0,0.0,0
4585,29,166,10.0,9.0,-1.0,-1,9.0,-1.0,-1
4586,59,166,23.0,23.0,0.0,0,23.0,0.0,0
4587,60,166,17.0,16.0,-1.0,-1,16.0,-1.0,-1
4588,64,166,12.0,11.0,-1.0,-1,10.0,-2.0,-1
4589,66,166,9.0,19.0,10.0,1,20.0,11.0,1
4590,88,166,11.0,10.0,-1.0,-1,11.0,0.0,0
4591,98,166,6.0,6.0,0.0,0,6.0,0.0,0
4592,1,167,7.0,16.0,9.0,1,17.0,10.0,1
4593,4,167,12.0,10.0,-2.0,-1,10.0,-2.0,-1
4594,6,167,13.0,11.0,-2.0,-1,11.0,-2.0,-1
4595,7,167,24.0,24.0,0.0,0,24.0,0.0,0
4596,9,167,17.0,17.0,0.0,0,16.0,-1.0,-1
4597,12,167,0.0,0.0,0.0,0,0.0,0.0,0
4598,14,167,8.0,6.0,-2.0,-1,6.0,-2.0,-1
4599,15,167,5.0,5.0,0.0,0,5.0,0.0,0
4600,17,167,22.0,21.0,-1.0,-1,22.0,0.0,0
4601,19,167,15.0,14.0,-1.0,-1,12.0,-3.0,-1
4602,20,167,1.0,1.0,0.0,0,1.0,0.0,0
4603,21,167,20.0,20.0,0.0,0,20.0,0.0,0
4604,22,167,3.0,3.0,0.0,0,2.0,-1.0,-1
4605,23,167,18.0,18.0,0.0,0,18.0,0.0,0
4606,25,167,14.0,12.0,-2.0,-1,14.0,0.0,0
4607,26,167,21.0,22.0,1.0,1,21.0,0.0,0
4608,27,167,2.0,2.0,0.0,0,3.0,1.0,1
4609,28,167,4.0,4.0,0.0,0,4.0,0.0,0
4610,29,167,9.0,7.0,-2.0,-1,7.0,-2.0,-1
4611,59,167,23.0,23.0,0.0,0,23.0,0.0,0
4612,60,167,16.0,15.0,-1.0,-1,13.0,-3.0,-1
4613,64,167,11.0,9.0,-2.0,-1,9.0,-2.0,-1
4614,66,167,19.0,19.0,0.0,0,19.0,0.0,0
4615,88,167,10.0,8.0,-2.0,-1,8.0,-2.0,-1
4616,98,167,6.0,13.0,7.0,1,15.0,9.0,1
4617,1,168,7.0,17.0,10.0,1,17.0,10.0,1
4618,4,168,12.0,9.0,-3.0,-1,9.0,-3.0,-1
4619,6,168,13.0,10.0,-3.0,-1,10.0,-3.0,-1
4620,7,168,24.0,24.0,0.0,0,24.0,0.0,0
4621,9,168,17.0,14.0,-3.0,-1,14.0,-3.0,-1
4622,12,168,0.0,7.0,7.0,1,1.0,1.0,1
4623,14,168,8.0,5.0,-3.0,-1,6.0,-2.0,-1
4624,15,168,5.0,4.0,-1.0,-1,5.0,0.0,0
4625,17,168,21.0,21.0,0.0,0,21.0,0.0,0
4626,19,168,15.0,12.0,-3.0,-1,12.0,-3.0,-1
4627,20,168,1.0,0.0,-1.0,-1,0.0,-1.0,-1
4628,21,168,20.0,20.0,0.0,0,20.0,0.0,0
4629,22,168,3.0,2.0,-1.0,-1,3.0,0.0,0
4630,23,168,18.0,15.0,-3.0,-1,15.0,-3.0,-1
4631,25,168,14.0,11.0,-3.0,-1,11.0,-3.0,-1
4632,26,168,22.0,22.0,0.0,0,22.0,0.0,0
4633,27,168,2.0,1.0,-1.0,-1,2.0,0.0,0
4634,28,168,4.0,3.0,-1.0,-1,4.0,0.0,0
4635,29,168,9.0,6.0,-3.0,-1,7.0,-2.0,-1
4636,59,168,23.0,23.0,0.0,0,23.0,0.0,0
4637,60,168,16.0,13.0,-3.0,-1,13.0,-3.0,-1
4638,64,168,11.0,8.0,-3.0,-1,8.0,-3.0,-1
4639,66,168,19.0,19.0,0.0,0,19.0,0.0,0
4640,88,168,10.0,16.0,6.0,1,18.0,8.0,1
4641,98,168,6.0,18.0,12.0,1,16.0,10.0,1
4642,1,169,16.0,16.0,0.0,0,18.0,2.0,1
4643,4,169,10.0,13.0,3.0,1,16.0,6.0,1
4644,6,169,11.0,6.0,-5.0,-1,8.0,-3.0,-1
4645,7,169,24.0,24.0,0.0,0,24.0,0.0,0
4646,9,169,17.0,11.0,-6.0,-1,12.0,-5.0,-1
4647,12,169,0.0,15.0,15.0,1,4.0,4.0,1
4648,14,169,6.0,9.0,3.0,1,15.0,9.0,1
4649,15,169,5.0,3.0,-2.0,-1,3.0,-2.0,-1
4650,17,169,21.0,21.0,0.0,0,21.0,0.0,0
4651,19,169,14.0,8.0,-6.0,-1,11.0,-3.0,-1
4652,20,169,1.0,0.0,-1.0,-1,0.0,-1.0,-1
4653,21,169,20.0,20.0,0.0,0,20.0,0.0,0
4654,22,169,3.0,2.0,-1.0,-1,2.0,-1.0,-1
4655,23,169,18.0,14.0,-4.0,-1,14.0,-4.0,-1
4656,25,169,12.0,7.0,-5.0,-1,9.0,-3.0,-1
4657,26,169,22.0,22.0,0.0,0,22.0,0.0,0
4658,27,169,2.0,1.0,-1.0,-1,1.0,-1.0,-1
4659,28,169,4.0,12.0,8.0,1,6.0,2.0,1
4660,29,169,7.0,4.0,-3.0,-1,5.0,-2.0,-1
4661,59,169,23.0,23.0,0.0,0,23.0,0.0,0
4662,60,169,15.0,10.0,-5.0,-1,10.0,-5.0,-1
4663,64,169,9.0,5.0,-4.0,-1,7.0,-2.0,-1
4664,66,169,19.0,18.0,-1.0,-1,17.0,-2.0,-1
4665,88,169,8.0,19.0,11.0,1,19.0,11.0,1
4666,98,169,13.0,17.0,4.0,1,13.0,0.0,0
4667,1,170,17.0,14.0,-3.0,-1,16.0,-1.0,-1
4668,4,170,9.0,19.0,10.0,1,17.0,8.0,1
4669,6,170,10.0,5.0,-5.0,-1,8.0,-2.0,-1
4670,7,170,24.0,24.0,0.0,0,24.0,0.0,0
4671,9,170,14.0,9.0,-5.0,-1,12.0,-2.0,-1
4672,12,170,7.0,12.0,5.0,1,3.0,-4.0,-1
4673,14,170,5.0,16.0,11.0,1,20.0,15.0,1
4674,15,170,4.0,10.0,6.0,1,5.0,1.0,1
4675,17,170,21.0,21.0,0.0,0,21.0,0.0,0
4676,19,170,12.0,7.0,-5.0,-1,10.0,-2.0,-1
4677,20,170,0.0,3.0,3.0,1,2.0,2.0,1
4678,21,170,20.0,20.0,0.0,0,19.0,-1.0,-1
4679,22,170,2.0,1.0,-1.0,-1,1.0,-1.0,-1
4680,23,170,15.0,11.0,-4.0,-1,13.0,-2.0,-1
4681,25,170,11.0,6.0,-5.0,-1,9.0,-2.0,-1
4682,26,170,22.0,22.0,0.0,0,22.0,0.0,0
4683,27,170,1.0,0.0,-1.0,-1,0.0,-1.0,-1
4684,28,170,3.0,13.0,10.0,1,7.0,4.0,1
4685,29,170,6.0,2.0,-4.0,-1,4.0,-2.0,-1
4686,59,170,23.0,23.0,0.0,0,23.0,0.0,0
4687,60,170,13.0,8.0,-5.0,-1,11.0,-2.0,-1
4688,64,170,8.0,4.0,-4.0,-1,6.0,-2.0,-1
4689,66,170,19.0,17.0,-2.0,-1,14.0,-5.0,-1
4690,88,170,16.0,18.0,2.0,1,18.0,2.0,1
4691,98,170,18.0,15.0,-3.0,-1,15.0,-3.0,-1
4692,1,171,16.0,13.0,-3.0,-1,16.0,0.0,0
4693,4,171,13.0,19.0,6.0,1,15.0,2.0,1
4694,6,171,6.0,3.0,-3.0,-1,7.0,1.0,1
4695,7,171,24.0,24.0,0.0,0,24.0,0.0,0
4696,9,171,11.0,7.0,-4.0,-1,11.0,0.0,0
4697,12,171,15.0,9.0,-6.0,-1,1.0,-14.0,-1
4698,14,171,9.0,16.0,7.0,1,17.0,8.0,1
4699,15,171,3.0,14.0,11.0,1,12.0,9.0,1
4700,17,171,21.0,21.0,0.0,0,21.0,0.0,0
4701,19,171,8.0,5.0,-3.0,-1,9.0,1.0,1
4702,20,171,0.0,11.0,11.0,1,4.0,4.0,1
4703,21,171,20.0,20.0,0.0,0,20.0,0.0,0
4704,22,171,2.0,0.0,-2.0,-1,0.0,-2.0,-1
4705,23,171,14.0,10.0,-4.0,-1,13.0,-1.0,-1
4706,25,171,7.0,4.0,-3.0,-1,8.0,1.0,1
4707,26,171,22.0,22.0,0.0,0,22.0,0.0,0
4708,27,171,1.0,8.0,7.0,1,3.0,2.0,1
4709,28,171,12.0,12.0,0.0,0,6.0,-6.0,-1
4710,29,171,4.0,1.0,-3.0,-1,2.0,-2.0,-1
4711,59,171,23.0,23.0,0.0,0,23.0,0.0,0
4712,60,171,10.0,6.0,-4.0,-1,10.0,0.0,0
4713,64,171,5.0,2.0,-3.0,-1,5.0,0.0,0
4714,66,171,18.0,17.0,-1.0,-1,18.0,0.0,0
4715,88,171,19.0,18.0,-1.0,-1,19.0,0.0,0
4716,98,171,17.0,15.0,-2.0,-1,14.0,-3.0,-1
4717,1,172,14.0,13.0,-1.0,-1,15.0,1.0,1
4718,4,172,19.0,19.0,0.0,0,18.0,-1.0,-1
4719,6,172,5.0,3.0,-2.0,-1,5.0,0.0,0
4720,7,172,24.0,24.0,0.0,0,24.0,0.0,0
4721,9,172,9.0,7.0,-2.0,-1,11.0,2.0,1
4722,12,172,12.0,8.0,-4.0,-1,0.0,-12.0,-1
4723,14,172,16.0,16.0,0.0,0,17.0,1.0,1
4724,15,172,10.0,14.0,4.0,1,12.0,2.0,1
4725,17,172,21.0,21.0,0.0,0,21.0,0.0,0
4726,19,172,7.0,5.0,-2.0,-1,9.0,2.0,1
4727,20,172,3.0,10.0,7.0,1,3.0,0.0,0
4728,21,172,20.0,20.0,0.0,0,20.0,0.0,0
4729,22,172,1.0,1.0,0.0,0,1.0,0.0,0
4730,23,172,11.0,9.0,-2.0,-1,13.0,2.0,1
4731,25,172,6.0,4.0,-2.0,-1,8.0,2.0,1
4732,26,172,22.0,22.0,0.0,0,22.0,0.0,0
4733,27,172,0.0,11.0,11.0,1,6.0,6.0,1
4734,28,172,13.0,12.0,-1.0,-1,7.0,-6.0,-1
4735,29,172,2.0,0.0,-2.0,-1,2.0,0.0,0
4736,59,172,23.0,23.0,0.0,0,23.0,0.0,0
4737,60,172,8.0,6.0,-2.0,-1,10.0,2.0,1
4738,64,172,4.0,2.0,-2.0,-1,4.0,0.0,0
4739,66,172,17.0,17.0,0.0,0,16.0,-1.0,-1
4740,88,172,18.0,18.0,0.0,0,19.0,1.0,1
4741,98,172,15.0,15.0,0.0,0,14.0,-1.0,-1
4742,1,173,13.0,13.0,0.0,0,15.0,2.0,1
4743,4,173,19.0,19.0,0.0,0,19.0,0.0,0
4744,6,173,3.0,1.0,-2.0,-1,4.0,1.0,1
4745,7,173,24.0,24.0,0.0,0,24.0,0.0,0
4746,9,173,7.0,5.0,-2.0,-1,10.0,3.0,1
4747,12,173,9.0,7.0,-2.0,-1,0.0,-9.0,-1
4748,14,173,16.0,15.0,-1.0,-1,17.0,1.0,1
4749,15,173,14.0,14.0,0.0,0,13.0,-1.0,-1
4750,17,173,21.0,21.0,0.0,0,21.0,0.0,0
4751,19,173,5.0,3.0,-2.0,-1,8.0,3.0,1
4752,20,173,11.0,8.0,-3.0,-1,2.0,-9.0,-1
4753,21,173,20.0,20.0,0.0,0,20.0,0.0,0
4754,22,173,0.0,12.0,12.0,1,1.0,1.0,1
4755,23,173,10.0,11.0,1.0,1,14.0,4.0,1
4756,25,173,4.0,2.0,-2.0,-1,6.0,2.0,1
4757,26,173,22.0,22.0,0.0,0,22.0,0.0,0
4758,27,173,8.0,9.0,1.0,1,7.0,-1.0,-1
4759,28,173,12.0,10.0,-2.0,-1,11.0,-1.0,-1
4760,29,173,1.0,6.0,5.0,1,5.0,4.0,1
4761,59,173,23.0,23.0,0.0,0,23.0,0.0,0
4762,60,173,6.0,4.0,-2.0,-1,9.0,3.0,1
4763,64,173,2.0,0.0,-2.0,-1,3.0,1.0,1
4764,66,173,17.0,17.0,0.0,0,16.0,-1.0,-1
4765,88,173,18.0,18.0,0.0,0,18.0,0.0,0
4766,98,173,15.0,16.0,1.0,1,12.0,-3.0,-1
4767,1,174,13.0,12.0,-1.0,-1,15.0,2.0,1
4768,4,174,19.0,19.0,0.0,0,19.0,0.0,0
4769,6,174,3.0,1.0,-2.0,-1,1.0,-2.0,-1
4770,7,174,24.0,24.0,0.0,0,24.0,0.0,0
4771,9,174,7.0,5.0,-2.0,-1,8.0,1.0,1
4772,12,174,8.0,6.0,-2.0,-1,3.0,-5.0,-1
4773,14,174,16.0,14.0,-2.0,-1,16.0,0.0,0
4774,15,174,14.0,13.0,-1.0,-1,14.0,0.0,0
4775,17,174,21.0,20.0,-1.0,-1,20.0,-1.0,-1
4776,19,174,5.0,3.0,-2.0,-1,7.0,2.0,1
4777,20,174,10.0,7.0,-3.0,-1,4.0,-6.0,-1
4778,21,174,20.0,22.0,2.0,1,23.0,3.0,1
4779,22,174,1.0,10.0,9.0,1,2.0,1.0,1
4780,23,174,9.0,11.0,2.0,1,13.0,4.0,1
4781,25,174,4.0,2.0,-2.0,-1,5.0,1.0,1
4782,26,174,22.0,21.0,-1.0,-1,21.0,-1.0,-1
4783,27,174,11.0,8.0,-3.0,-1,11.0,0.0,0
4784,28,174,12.0,9.0,-3.0,-1,9.0,-3.0,-1
4785,29,174,0.0,15.0,15.0,1,10.0,10.0,1
4786,59,174,23.0,23.0,0.0,0,22.0,-1.0,-1
4787,60,174,6.0,4.0,-2.0,-1,6.0,0.0,0
4788,64,174,2.0,0.0,-2.0,-1,0.0,-2.0,-1
4789,66,174,17.0,17.0,0.0,0,17.0,0.0,0
4790,88,174,18.0,18.0,0.0,0,18.0,0.0,0
4791,98,174,15.0,16.0,1.0,1,12.0,-3.0,-1
4792,1,175,13.0,12.0,-1.0,-1,14.0,1.0,1
4793,4,175,19.0,19.0,0.0,0,19.0,0.0,0
4794,6,175,1.0,0.0,-1.0,-1,1.0,0.0,0
4795,7,175,24.0,24.0,0.0,0,24.0,0.0,0
4796,9,175,5.0,5.0,0.0,0,3.0,-2.0,-1
4797,12,175,7.0,6.0,-1.0,-1,7.0,0.0,0
4798,14,175,15.0,14.0,-1.0,-1,15.0,0.0,0
4799,15,175,14.0,13.0,-1.0,-1,13.0,-1.0,-1
4800,17,175,21.0,20.0,-1.0,-1,20.0,-1.0,-1
4801,19,175,3.0,4.0,1.0,1,5.0,2.0,1
4802,20,175,8.0,7.0,-1.0,-1,8.0,0.0,0
4803,21,175,20.0,23.0,3.0,1,23.0,3.0,1
4804,22,175,12.0,10.0,-2.0,-1,6.0,-6.0,-1
4805,23,175,11.0,11.0,0.0,0,12.0,1.0,1
4806,25,175,2.0,2.0,0.0,0,2.0,0.0,0
4807,26,175,22.0,21.0,-1.0,-1,21.0,-1.0,-1
4808,27,175,9.0,8.0,-1.0,-1,9.0,0.0,0
4809,28,175,10.0,9.0,-1.0,-1,10.0,0.0,0
4810,29,175,6.0,15.0,9.0,1,11.0,5.0,1
4811,59,175,23.0,22.0,-1.0,-1,22.0,-1.0,-1
4812,60,175,4.0,3.0,-1.0,-1,4.0,0.0,0
4813,64,175,0.0,1.0,1.0,1,0.0,0.0,0
4814,66,175,17.0,17.0,0.0,0,17.0,0.0,0
4815,88,175,18.0,18.0,0.0,0,18.0,0.0,0
4816,98,175,16.0,16.0,0.0,0,16.0,0.0,0
4817,1,176,12.0,12.0,0.0,0,13.0,1.0,1
4818,4,176,19.0,19.0,0.0,0,19.0,0.0,0
4819,6,176,1.0,0.0,-1.0,-1,1.0,0.0,0
4820,7,176,24.0,24.0,0.0,0,24.0,0.0,0
4821,9,176,5.0,4.0,-1.0,-1,4.0,-1.0,-1
4822,12,176,6.0,6.0,0.0,0,7.0,1.0,1
4823,14,176,14.0,14.0,0.0,0,15.0,1.0,1
4824,15,176,13.0,13.0,0.0,0,12.0,-1.0,-1
4825,17,176,20.0,20.0,0.0,0,20.0,0.0,0
4826,19,176,3.0,5.0,2.0,1,5.0,2.0,1
4827,20,176,7.0,7.0,0.0,0,8.0,1.0,1
4828,21,176,22.0,23.0,1.0,1,23.0,1.0,1
4829,22,176,10.0,10.0,0.0,0,6.0,-4.0,-1
4830,23,176,11.0,11.0,0.0,0,11.0,0.0,0
4831,25,176,2.0,2.0,0.0,0,2.0,0.0,0
4832,26,176,21.0,21.0,0.0,0,21.0,0.0,0
4833,27,176,8.0,8.0,0.0,0,9.0,1.0,1
4834,28,176,9.0,9.0,0.0,0,10.0,1.0,1
4835,29,176,15.0,15.0,0.0,0,14.0,-1.0,-1
4836,59,176,23.0,22.0,-1.0,-1,22.0,-1.0,-1
4837,60,176,4.0,3.0,-1.0,-1,3.0,-1.0,-1
4838,64,176,0.0,1.0,1.0,1,0.0,0.0,0
4839,66,176,17.0,17.0,0.0,0,17.0,0.0,0
4840,88,176,18.0,18.0,0.0,0,18.0,0.0,0
4841,98,176,16.0,16.0,0.0,0,16.0,0.0,0
4842,1,177,12.0,12.0,0.0,0,13.0,1.0,1
4843,4,177,19.0,19.0,0.0,0,18.0,-1.0,-1
4844,6,177,0.0,10.0,10.0,1,8.0,8.0,1
4845,7,177,24.0,24.0,0.0,0,24.0,0.0,0
4846,9,177,5.0,3.0,-2.0,-1,4.0,-1.0,-1
4847,12,177,6.0,5.0,-1.0,-1,5.0,-1.0,-1
4848,14,177,14.0,14.0,0.0,0,15.0,1.0,1
4849,15,177,13.0,13.0,0.0,0,11.0,-2.0,-1
4850,17,177,20.0,20.0,0.0,0,20.0,0.0,0
4851,19,177,4.0,4.0,0.0,0,3.0,-1.0,-1
4852,20,177,7.0,6.0,-1.0,-1,6.0,-1.0,-1
4853,21,177,23.0,23.0,0.0,0,23.0,0.0,0
4854,22,177,10.0,9.0,-1.0,-1,7.0,-3.0,-1
4855,23,177,11.0,11.0,0.0,0,12.0,1.0,1
4856,25,177,2.0,1.0,-1.0,-1,1.0,-1.0,-1
4857,26,177,21.0,22.0,1.0,1,22.0,1.0,1
4858,27,177,8.0,7.0,-1.0,-1,9.0,1.0,1
4859,28,177,9.0,8.0,-1.0,-1,10.0,1.0,1
4860,29,177,15.0,15.0,0.0,0,14.0,-1.0,-1
4861,59,177,22.0,21.0,-1.0,-1,21.0,-1.0,-1
4862,60,177,3.0,2.0,-1.0,-1,2.0,-1.0,-1
4863,64,177,1.0,0.0,-1.0,-1,0.0,-1.0,-1
4864,66,177,17.0,17.0,0.0,0,17.0,0.0,0
4865,88,177,18.0,18.0,0.0,0,19.0,1.0,1
4866,98,177,16.0,16.0,0.0,0,16.0,0.0,0
4867,1,178,12.0,11.0,-1.0,-1,14.0,2.0,1
4868,4,178,19.0,18.0,-1.0,-1,19.0,0.0,0
4869,6,178,0.0,19.0,19.0,1,10.0,10.0,1
4870,7,178,24.0,24.0,0.0,0,24.0,0.0,0
4871,9,178,4.0,3.0,-1.0,-1,3.0,-1.0,-1
4872,12,178,6.0,5.0,-1.0,-1,4.0,-2.0,-1
4873,14,178,14.0,13.0,-1.0,-1,15.0,1.0,1
4874,15,178,13.0,12.0,-1.0,-1,11.0,-2.0,-1
4875,17,178,20.0,20.0,0.0,0,20.0,0.0,0
4876,19,178,5.0,4.0,-1.0,-1,5.0,0.0,0
4877,20,178,7.0,6.0,-1.0,-1,6.0,-1.0,-1
4878,21,178,23.0,22.0,-1.0,-1,22.0,-1.0,-1
4879,22,178,10.0,9.0,-1.0,-1,7.0,-3.0,-1
4880,23,178,11.0,10.0,-1.0,-1,12.0,1.0,1
4881,25,178,2.0,1.0,-1.0,-1,1.0,-1.0,-1
4882,26,178,21.0,23.0,2.0,1,23.0,2.0,1
4883,27,178,8.0,7.0,-1.0,-1,8.0,0.0,0
4884,28,178,9.0,8.0,-1.0,-1,9.0,0.0,0
4885,29,178,15.0,14.0,-1.0,-1,13.0,-2.0,-1
4886,59,178,22.0,21.0,-1.0,-1,21.0,-1.0,-1
4887,60,178,3.0,2.0,-1.0,-1,2.0,-1.0,-1
4888,64,178,1.0,0.0,-1.0,-1,0.0,-1.0,-1
4889,66,178,17.0,16.0,-1.0,-1,17.0,0.0,0
4890,88,178,18.0,17.0,-1.0,-1,18.0,0.0,0
4891,98,178,16.0,15.0,-1.0,-1,16.0,0.0,0
4892,1,179,12.0,11.0,-1.0,-1,12.0,0.0,0
4893,4,179,19.0,18.0,-1.0,-1,19.0,0.0,0
4894,6,179,10.0,19.0,9.0,1,18.0,8.0,1
4895,7,179,24.0,24.0,0.0,0,24.0,0.0,0
4896,9,179,3.0,3.0,0.0,0,3.0,0.0,0
4897,12,179,5.0,4.0,-1.0,-1,4.0,-1.0,-1
4898,14,179,14.0,13.0,-1.0,-1,14.0,0.0,0
4899,15,179,13.0,12.0,-1.0,-1,11.0,-2.0,-1
4900,17,179,20.0,20.0,0.0,0,20.0,0.0,0
4901,19,179,4.0,6.0,2.0,1,5.0,1.0,1
4902,20,179,6.0,5.0,-1.0,-1,6.0,0.0,0
4903,21,179,23.0,22.0,-1.0,-1,22.0,-1.0,-1
4904,22,179,9.0,9.0,0.0,0,7.0,-2.0,-1
4905,23,179,11.0,10.0,-1.0,-1,10.0,-1.0,-1
4906,25,179,1.0,1.0,0.0,0,1.0,0.0,0
4907,26,179,22.0,23.0,1.0,1,23.0,1.0,1
4908,27,179,7.0,7.0,0.0,0,8.0,1.0,1
4909,28,179,8.0,8.0,0.0,0,9.0,1.0,1
4910,29,179,15.0,14.0,-1.0,-1,13.0,-2.0,-1
4911,59,179,21.0,21.0,0.0,0,21.0,0.0,0
4912,60,179,2.0,2.0,0.0,0,2.0,0.0,0
4913,64,179,0.0,0.0,0.0,0,0.0,0.0,0
4914,66,179,17.0,16.0,-1.0,-1,16.0,-1.0,-1
4915,88,179,18.0,17.0,-1.0,-1,17.0,-1.0,-1
4916,98,179,16.0,15.0,-1.0,-1,15.0,-1.0,-1
4917,1,180,11.0,11.0,0.0,0,11.0,0.0,0
4918,4,180,18.0,18.0,0.0,0,19.0,1.0,1
4919,6,180,19.0,19.0,0.0,0,18.0,-1.0,-1
4920,7,180,24.0,24.0,0.0,0,24.0,0.0,0
4921,9,180,3.0,3.0,0.0,0,3.0,0.0,0
4922,12,180,5.0,4.0,-1.0,-1,4.0,-1.0,-1
4923,14,180,13.0,13.0,0.0,0,14.0,1.0,1
