,target,start_lap,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank,cautionlaps_all,cautionlaps_cur,stint_len
1590,1,69,6,19,2,1,0,23,10,0.30303030303030304,0,0,14.454545454545455,15.826086956521738,-4,-6.5,0,0.0,42.307996969696966,5.153930562759687,42.956001562500006,6.979642875657487,42.307996969696966,5.153930562759687,45.70924347826089,13.57526347020035,33,33,61.61085,-10,-9,1,-7,-7,-3,0,0,36
1591,1,105,6,19,3,1,0,23,11,0.3333333333333333,0,0,11.36111111111111,14.295238095238096,1,-4.0,5,5.0,43.93977333333333,8.975339038013487,43.26997127659575,7.686860739774437,51.312625,20.135901887871476,47.630402857142855,16.34596340279215,36,36,60.634,9,-3,-7,8,8,-1,6,0,37
1592,-7,142,6,19,4,1,1,23,12,0.36363636363636365,0,0,8.27027027027027,12.725352112676056,1,-2.75,0,3.3333333333333335,42.135306060606055,4.75860223753938,42.975137007874025,7.06157628244041,44.7065027027027,9.274750949682765,46.86854154929578,14.887294993923193,37,37,60.10575,10,12,0,3,-3,-2,4,4,31
1593,4,173,6,19,5,1,0,23,5,0.15151515151515152,1,0,9.225806451612904,12.098265895953757,-7,-3.6,-8,0.5,42.852616,7.404374764133971,42.954985526315795,7.119236759573982,54.07285483870968,24.104146520167486,48.159487861271685,17.13658845967676,31,31,104.65039999999999,-2,-1,-4,10,15,-2,6,0,7
1594,-2,180,6,19,6,1,1,23,9,0.2727272727272727,0,0,11.0,12.055555555555555,4,-2.3333333333333335,11,2.6,50.094449999999995,10.528351601627861,43.13804871794873,7.314343801723163,60.7789,19.439416802760018,48.65024277777777,17.403746886955854,7,7,59.939099999999996,-9,5,1,2,0,9,3,3,20
1596,1,36,6,20,1,1,0,2,3,0.09090909090909091,1,0,2.5555555555555554,2.5555555555555554,1,1.0,0,0.0,44.0226125,11.319171352089723,44.0226125,11.319171352089723,49.052769444444436,18.516993332684372,49.052769444444436,18.516993332684372,36,36,64.46039999999999,0,0,0,1,-4,0,4,0,31
1597,8,67,6,20,2,1,0,2,4,0.12121212121212122,1,0,3.064516129032258,2.791044776119403,1,1.0,0,0.0,42.13947096774195,4.934234739057807,43.0959873015873,8.8286530764305,42.13947096774195,4.934234739057807,45.85407910447761,14.400703962483423,31,31,59.545500000000004,7,-4,3,12,-16,3,0,0,34
1598,-7,101,6,20,3,1,0,2,12,0.36363636363636365,0,0,2.764705882352941,2.782178217821782,8,3.3333333333333335,7,3.5,44.122739285714296,10.508149375309324,43.411910989010984,9.389479492934147,52.205091176470596,22.127563525510674,47.992043564356436,17.646587937404714,34,34,59.58410000000001,-4,-4,-7,-2,-1,1,6,0,32
1599,-2,133,6,20,4,1,0,2,5,0.15151515151515152,1,0,5.65625,3.473684210526316,-7,0.75,-15,-2.6666666666666665,41.993365624999996,5.118713769200801,43.04285853658536,8.51056305640592,41.993365624999996,5.118713769200801,46.54875263157894,15.791043815287438,32,32,60.15475000000001,-3,4,-1,1,1,-3,0,0,39
1600,1,172,6,20,5,1,0,2,3,0.09090909090909091,1,0,4.717948717948718,3.755813953488372,-2,0.2,5,-0.75,44.25438571428571,9.928289832836061,43.267512582781464,8.803338781336361,54.21423076923076,20.561678121081233,48.286855232558146,17.291115784122045,39,39,59.90675,4,1,0,-4,-3,-1,11,0,8
1601,2,180,6,20,6,1,1,2,4,0.12121212121212122,1,0,5.25,3.8222222222222224,1,0.3333333333333333,3,0.0,48.16582,9.935004079193929,43.424509615384615,8.88385107138573,57.9401,20.34864409211336,48.71588833333333,17.55149707850927,8,8,59.1263,-13,-14,-16,-4,1,5,3,3,20
1603,17,36,6,21,1,1,0,3,4,0.12121212121212122,1,0,3.861111111111111,3.861111111111111,1,1.0,0,0.0,44.063453124999995,11.184271470042885,44.063453124999995,11.184271470042885,49.109497222222224,18.466316213423806,49.109497222222224,18.466316213423806,36,36,64.7105,1,0,0,-4,0,-8,4,0,29
1604,-4,65,6,21,2,1,0,3,21,0.6363636363636364,0,0,7.241379310344827,5.369230769230769,17,9.0,0,0.0,42.529865517241376,5.455747897924491,43.33437049180328,8.964212693128932,42.529865517241376,5.455747897924491,46.17396923076923,14.589086205368334,29,29,61.304,-7,-14,0,-19,-10,-2,0,0,36
1605,1,101,6,21,3,1,0,3,17,0.5151515151515151,0,0,8.63888888888889,6.534653465346534,-4,4.666666666666667,-21,-2.5,44.075263333333325,9.720502306070514,43.57862087912088,9.22697155995646,51.395875000000004,20.577695246449828,48.03524257425743,17.15114794826967,36,36,61.26105,9,1,-1,-5,-5,-7,6,0,32
1606,-1,133,6,21,4,1,0,3,18,0.5454545454545454,0,0,14.59375,8.473684210526315,1,3.75,5,0.0,42.445309374999994,5.1600504891764,43.28377560975609,8.37626876334731,42.445309374999994,5.1600504891764,46.690296240601505,15.346063030242687,32,32,60.98349999999999,-3,-12,7,2,-8,0,0,0,12
1607,-16,145,6,21,5,1,1,3,17,0.5151515151515151,0,0,19.416666666666668,9.379310344827585,-1,2.8,-2,-0.5,50.444975,11.252046383519536,43.509325196850384,8.573450833878965,65.66685,17.563481127256633,48.26076965517242,16.3974596402522,12,12,60.33305,4,-2,0,-4,-2,0,8,8,35
1608,1,180,6,21,6,1,1,3,1,0.030303030303030304,1,0,13.371428571428572,10.155555555555555,-16,-0.3333333333333333,-15,-3.4,42.66029333333334,5.546195747953926,43.3470898089172,8.089986536604613,49.997840000000004,19.67061542693568,48.598533333333336,17.096921778394947,35,35,95.83054999999999,0,0,0,-14,-13,1,5,2,1
1609,9,181,6,21,7,1,1,3,2,0.06060606060606061,1,0,1.0,10.104972375690608,1,-0.14285714285714285,17,0.0,,,43.3470898089172,8.089986536604613,149.2335,0.0,49.15452762430939,18.61002762762011,1,1,736.6763500000001,-14,0,0,-13,1,-4,1,0,1
1610,3,182,6,21,8,1,1,3,11,0.3333333333333333,0,0,2.0,10.06043956043956,9,1.0,8,1.1428571428571428,,,43.3470898089172,8.089986536604613,1324.1192,0.0,56.15982802197802,96.05657963809513,1,1,727.2750500000001,2,9,2,1,-13,-11,1,0,18
1612,-10,32,6,22,1,1,0,1,16,0.48484848484848486,0,0,1.0,1.0,15,15.0,0,0.0,44.47333571428571,12.297820122839841,44.47333571428571,12.297820122839841,50.0633,19.533834099710173,50.0633,19.533834099710173,32,32,65.16555,0,0,0,0,0,0,4,0,32
1613,8,64,6,22,2,1,0,1,6,0.18181818181818182,0,0,4.625,2.8125,-10,2.5,0,0.0,42.05638125,4.823168732563006,43.18429333333334,9.189005055170854,42.05638125,4.823168732563006,46.05984062500001,14.779868152191415,32,32,59.29415,7,-4,20,1,12,6,0,0,35
1614,-8,99,6,22,3,1,0,1,14,0.42424242424242425,0,0,3.342857142857143,3.0,8,4.333333333333333,18,-3.5,44.09581379310344,10.525084052927514,43.48130561797753,9.654164401553125,51.96591714285714,22.01538451012948,48.14784747474747,17.903611734836815,35,35,59.1288,-4,-4,-7,-2,-1,1,6,0,30
1615,10,129,6,22,4,1,0,1,6,0.18181818181818182,0,0,5.766666666666667,3.643410852713178,-8,1.25,-16,-7.666666666666667,42.04747333333333,4.908038792561535,43.11983529411765,8.727359759237478,42.04747333333333,4.908038792561535,46.7291558139535,16.069822888224383,30,30,58.98755,-3,4,-1,1,-3,1,0,0,39
1616,-13,168,6,22,5,1,0,1,16,0.48484848484848486,0,0,5.564102564102564,4.089285714285714,10,3.0,18,-1.25,44.098103571428574,9.867614219740762,43.30617210884353,8.963985799033626,54.20489999999998,20.80041332830204,48.464596428571426,17.56960595600123,39,39,58.71035,-4,4,-3,-1,-2,0,11,0,12
1617,-2,180,6,22,6,1,1,1,3,0.09090909090909091,1,0,8.25,4.366666666666666,-13,0.3333333333333333,-23,-5.6,45.00155555555555,8.278106769211732,43.40398269230769,8.934597489607631,52.29168333333333,18.369994258020938,48.71973555555556,17.649932184747346,12,12,59.09904999999999,-14,-16,0,1,-4,1,3,3,20
1619,-4,35,6,23,1,1,0,20,26,0.7878787878787878,0,0,20.17142857142857,20.17142857142857,6,6.0,0,0.0,43.90404000000001,8.602486439497207,43.90404000000001,8.602486439497207,49.196740000000005,17.748969660400814,49.196740000000005,17.748969660400814,35,35,58.947500000000005,3,3,15,20,0,10,5,0,32
1620,-6,67,6,23,2,1,0,20,22,0.6666666666666666,0,0,17.8125,19.044776119402986,-4,1.0,0,0.0,42.34520625,5.123200426304433,43.09948064516129,7.06835092780895,42.34520625,5.123200426304433,45.924365671641795,13.740964246310147,32,32,61.33275,-4,-7,-4,-5,17,1,0,0,37
1621,-2,104,6,23,3,1,0,20,16,0.48484848484848486,0,0,15.378378378378379,17.740384615384617,-6,-1.3333333333333333,-2,-6.0,43.76694516129033,8.27066252722542,43.321968817204294,7.497200238239168,51.027102702702706,19.75923647666588,47.73976249999999,16.32512615304177,37,37,60.4974,8,-3,9,8,-1,-3,6,0,33
1622,-4,137,6,23,4,1,1,20,14,0.42424242424242425,0,0,14.969696969696969,17.072992700729927,-2,-1.5,4,-2.6666666666666665,42.26915151515152,4.820526089931454,43.04623095238095,6.912824336390155,42.26915151515152,4.820526089931454,46.42202408759125,14.60765939876891,33,33,60.480050000000006,-1,-4,-7,-3,0,12,0,0,34
1623,15,171,6,23,5,1,0,20,10,0.30303030303030304,0,0,9.794117647058824,15.625730994152047,-4,-2.0,-2,-2.5,43.26788695652174,8.68408890213963,43.080446308724824,7.215123689726799,55.65508529411764,21.075684839924957,48.257837426900586,16.51828964090122,34,34,68.9888,-5,-2,-1,-2,10,15,11,0,6
1624,0,177,6,23,6,1,1,20,25,0.7575757575757576,0,0,12.666666666666666,15.525423728813559,15,0.8333333333333334,19,1.8,46.895333333333326,9.488495548762666,43.228119354838704,7.353196714382092,46.895333333333326,9.488495548762666,48.21165084745763,16.33148251816198,6,6,59.724000000000004,-1,15,1,-4,0,0,0,0,5
1625,0,182,6,23,7,1,1,20,25,0.7575757575757576,0,0,25.0,15.785714285714286,0,0.7142857142857143,-15,-1.0,,,43.228119354838704,7.353196714382092,432.07392,629.4441845748403,58.757317582417585,122.80422335680406,5,5,901.11875,0,-1,1,0,0,0,5,4,14
1627,-7,8,6,24,1,1,1,31,31,0.9393939393939394,0,1,32.25,32.25,0,0.0,0,0.0,47.520880000000005,9.365810493577156,47.520880000000005,9.365810493577156,55.533775000000006,18.089898472749233,55.533775000000006,18.089898472749233,8,8,55.131,0,0,18,3,0,0,3,3,32
1628,-1,40,6,24,2,1,0,31,24,0.7272727272727273,0,0,27.8125,28.7,-7,-3.5,0,0.0,43.016876666666676,5.273284730265905,43.66030571428572,6.232995573464214,46.669571875,15.268439530720599,48.4424125,16.26409965046002,32,32,101.46000000000001,-14,-7,0,10,-2,-4,2,0,31
1629,2,71,6,24,3,1,0,31,23,0.696969696969697,0,0,25.06451612903226,27.112676056338028,-1,-2.6666666666666665,6,-0.5,42.4430806451613,4.640369251743724,43.08857878787879,5.5754320751037305,42.4430806451613,4.640369251743724,45.82298591549296,12.933717101385621,31,31,59.7046,-5,-1,-3,27,-2,-5,0,0,35
1630,-2,106,6,24,4,1,0,31,25,0.7575757575757576,0,0,23.714285714285715,25.99056603773585,2,-1.5,3,0.6666666666666666,43.76451379310344,9.656697289793561,43.294916842105266,7.082332795695179,51.98829714285714,21.341181601983735,47.85870188679246,16.457112136897273,35,35,60.90385,2,-6,0,-1,0,-1,6,0,35
1631,0,141,6,24,5,1,1,31,23,0.696969696969697,0,0,23.685714285714287,25.418439716312058,-2,-1.6,-4,-0.5,42.417441935483865,5.225522454742262,43.07903015873017,6.684281232759007,45.251954285714284,9.800211770083422,47.211636879432625,15.123372646832186,35,35,61.520849999999996,0,-1,-4,0,9,-1,4,4,35
1632,-4,176,6,24,6,1,1,31,23,0.696969696969697,0,0,20.685714285714287,24.477272727272727,0,-1.3333333333333333,2,0.0,42.932079310344825,6.789985180643993,43.051536129032264,6.7044297842342235,52.566485714285704,22.165110490100595,48.276521590909084,16.896789058403755,35,35,99.5249,7,0,-2,-1,12,0,6,0,3
1633,-1,179,6,24,7,1,1,31,19,0.5757575757575758,0,0,20.333333333333332,24.407821229050278,-4,-1.7142857142857142,-4,-0.6666666666666666,,,43.051536129032264,6.7044297842342235,84.5544,11.648282785315041,48.88453072625698,17.45503234281829,3,3,84.85055,-7,-9,-9,-3,-6,-3,3,2,6
1634,1,185,6,24,8,1,1,31,18,0.5454545454545454,0,0,18.166666666666668,24.205405405405404,-1,-1.625,3,-0.14285714285714285,,,43.051536129032264,6.7044297842342235,318.7774,435.4687180182866,57.637812972972974,93.4392038319627,6,6,724.89145,-2,3,0,-1,2,-1,6,5,14
1636,-3,35,6,25,1,1,0,11,17,0.5151515151515151,0,0,9.771428571428572,9.771428571428572,6,6.0,0,0.0,43.97241612903226,10.238386568869668,43.97241612903226,10.238386568869668,49.220994285714276,18.256208946327472,49.220994285714276,18.256208946327472,35,35,61.8061,12,0,7,0,3,3,4,0,32
1637,-3,67,6,25,2,1,0,11,14,0.42424242424242425,0,0,10.0,9.880597014925373,-3,1.5,0,0.0,42.367953125,5.250682319350528,43.157450793650796,8.138021339579527,42.367953125,5.250682319350528,45.947900000000004,14.106430627168036,32,32,61.3518,-7,-14,-9,-19,-10,-4,0,0,36
1638,-3,103,6,25,3,1,0,11,11,0.3333333333333333,0,0,8.472222222222221,9.388349514563107,-3,0.0,0,-4.5,43.89760666666666,9.47628581354296,43.39621075268817,8.599486588756735,51.27196388888889,20.404462926732922,47.80873786407767,16.775074661527693,36,36,61.0733,-1,-2,-4,9,-5,-5,6,0,32
1639,-3,135,6,25,4,1,0,11,8,0.24242424242424243,0,0,7.46875,8.933333333333334,-3,-0.75,0,-3.0,42.1827875,4.88863098370533,43.085574400000006,7.836975124757296,42.1827875,4.88863098370533,46.47517925925926,15.036262894576865,32,32,59.8279,-3,-10,-3,-6,7,-6,0,0,37
1640,1,172,6,25,5,1,0,11,5,0.15151515151515152,1,0,6.324324324324325,8.372093023255815,-3,-1.2,0,-2.25,44.480757692307684,9.87877175887667,43.32580463576159,8.241596746904557,54.71138378378378,20.579381156095174,48.24692093023256,16.733534813609552,37,37,60.350750000000005,-4,-2,4,-1,-2,-9,11,0,8
1641,4,180,6,25,6,1,1,11,6,0.18181818181818182,0,0,8.25,8.366666666666667,1,-0.8333333333333334,4,-1.0,48.30854,10.227951125538292,43.48550769230769,8.35882991101164,57.984862500000006,19.9653231523395,48.67971833333332,17.009105544415107,8,8,59.57055,-4,1,-13,5,-9,4,3,3,20
1643,-5,35,6,26,1,1,0,28,28,0.8484848484848485,0,1,23.885714285714286,23.885714285714286,0,0.0,0,0.0,43.544000000000004,7.2912814270652495,43.544000000000004,7.2912814270652495,48.96184,17.330270002697592,48.96184,17.330270002697592,35,35,55.737,20,6,3,10,2,-2,5,0,32
1644,-6,67,6,26,2,1,0,28,23,0.696969696969697,0,0,20.75,22.388059701492537,-5,-2.5,0,0.0,42.376428125000004,5.3267449230413195,42.94138225806452,6.380370980303428,42.376428125000004,5.3267449230413195,45.81656865671642,13.463474947817526,32,32,61.884499999999996,-4,-4,-7,17,1,-5,0,0,38
1645,-3,105,6,26,3,1,0,28,17,0.5151515151515151,0,0,19.526315789473685,21.35238095238095,-6,-3.6666666666666665,-1,-3.0,43.84878125,8.210868715209033,43.25028404255319,7.070114210117618,50.91040263157894,19.444594917618012,47.66005142857143,16.077617792642897,38,38,60.7949,-3,4,-1,-4,-3,-4,6,0,37
1646,1,142,6,26,4,1,1,28,14,0.42424242424242425,0,0,15.297297297297296,19.774647887323944,-3,-3.5,3,-1.0,42.0881303030303,4.621570020221373,42.94830708661417,6.542751666318623,44.85301891891892,9.485048929245574,46.92864154929578,14.700232491585089,37,37,59.7269,3,1,10,-2,-1,4,4,4,28
1647,-1,170,6,26,5,1,0,28,15,0.45454545454545453,0,0,13.5,18.741176470588236,1,-2.6,4,0.25,43.12299545454545,7.36141734070758,42.9741,6.670242231255486,55.03844642857143,23.79605226443607,48.26437411764705,16.817188132976284,28,28,98.66765000000001,3,-3,5,10,15,16,6,0,6
1649,-4,36,6,27,1,1,0,9,5,0.15151515151515152,1,0,6.416666666666667,6.416666666666667,-4,-4.0,0,0.0,43.84063125,10.21307158398728,43.84063125,10.21307158398728,48.95090555555556,18.11685946459731,48.95090555555556,18.11685946459731,36,36,61.991749999999996,1,1,0,0,-8,-4,4,0,33
1650,3,69,6,27,2,1,0,9,1,0.030303030303030304,1,0,5.242424242424242,5.855072463768116,-4,-4.0,0,0.0,42.06005454545455,4.915502227868107,42.93664615384616,8.025610566259394,42.06005454545455,4.915502227868107,45.65528115942029,13.951697460044121,33,33,60.3442,0,0,0,-16,-7,-6,0,0,37
1651,-3,106,6,27,3,1,0,9,4,0.12121212121212122,1,0,3.7027027027027026,5.10377358490566,3,-1.6666666666666667,7,3.5,43.80404838709677,9.989511791321382,43.21674479166666,8.717780337439564,51.20777297297297,21.23788011972499,47.593415094339626,17.063184888761946,37,37,59.55215,-2,-6,-1,-1,9,9,6,0,31
1652,15,137,6,27,4,1,0,9,1,0.030303030303030304,1,0,2.774193548387097,4.576642335766423,-3,-2.0,-6,0.3333333333333333,41.959722580645156,5.354213493080949,42.909912598425194,8.045976644016669,41.959722580645156,5.354213493080949,46.318637956204384,15.405018058303648,31,31,60.98779999999999,0,0,0,1,1,-10,0,0,32
1653,-14,169,6,27,5,1,0,9,16,0.48484848484848486,0,0,5.875,4.822485207100592,15,1.4,18,4.75,43.9023,9.478945258931404,43.05643959731543,8.28067578916181,57.20867187500001,22.768420230019725,48.38065621301775,17.571043426816654,32,32,75.62205,-2,-1,-4,16,10,0,10,0,11
1654,0,180,6,27,6,1,1,9,2,0.06060606060606061,1,0,7.7272727272727275,5.0,-14,-1.1666666666666667,-29,-2.0,45.3703625,8.858923511626214,43.17434649681529,8.326675970749118,53.000254545454546,18.93028816970132,48.66296499999999,17.69174959067228,11,11,59.68185,-16,0,0,-13,1,-4,3,3,20
1656,-4,35,6,28,1,1,0,22,25,0.7575757575757576,0,0,19.714285714285715,19.714285714285715,3,3.0,0,0.0,43.82498999999999,8.479884291087545,43.82498999999999,8.479884291087545,49.13474857142857,17.712949393599366,49.13474857142857,17.712949393599366,35,35,58.4225,3,15,0,6,20,0,5,0,32
1657,-4,67,6,28,2,1,0,22,21,0.6363636363636364,0,0,16.65625,18.253731343283583,-4,-0.5,0,0.0,42.361228125,4.888413817527776,43.0695,6.903855538428065,42.361228125,4.888413817527776,45.89963432835821,13.665978004590666,32,32,60.50195,-7,-4,-9,-4,-5,17,0,0,36
1658,0,103,6,28,3,1,0,22,17,0.5151515151515151,0,0,12.972222222222221,16.40776699029126,-4,-1.6666666666666667,0,-3.5,43.88915,8.671559668431433,43.33677717391304,7.5358424014996395,51.28839166666666,20.001388615896076,47.78308349514562,16.367995896011934,36,36,59.723600000000005,9,-7,-5,8,8,-1,6,0,32
1659,-9,135,6,28,4,1,0,22,17,0.5151515151515151,0,0,11.46875,15.237037037037037,0,-1.25,4,-1.0,42.123787500000006,4.736549117154677,43.023747580645164,6.942987863600733,42.123787500000006,4.736549117154677,46.441620740740746,14.680480423852801,32,32,59.8501,2,-8,-4,-7,12,-1,0,0,37
1660,2,172,6,28,5,1,0,22,8,0.24242424242424243,0,0,9.91891891891892,14.093023255813954,-9,-2.8,-9,-3.0,44.52382307692308,9.388661342864909,43.283760666666666,7.4465275370461255,54.69281081081082,20.394676700627702,48.21658604651163,16.43552696340831,37,37,59.69955,-2,-1,-3,10,15,-5,11,0,8
1661,-2,180,6,28,6,1,1,22,10,0.30303030303030304,0,0,13.0,14.044444444444444,2,-2.0,11,-0.2,48.441700000000004,9.5151202346581,43.450145806451616,7.577144788641089,58.727124999999994,17.92536838957222,48.68372111111112,16.64612223224973,8,8,59.582899999999995,4,-9,5,0,9,-13,3,3,20
1663,27,37,6,30,1,1,0,14,1,0.030303030303030304,1,0,10.891891891891891,10.891891891891891,-13,-13.0,0,0.0,43.684903030303026,9.288900757045111,43.684903030303026,9.288900757045111,48.71562702702703,17.621226219375448,48.71562702702703,17.621226219375448,37,37,60.288399999999996,0,0,0,-16,3,0,4,0,3
1664,-4,40,6,30,2,1,0,14,28,0.8484848484848485,0,1,14.333333333333334,11.15,27,7.0,0,0.0,57.07996666666667,11.96604376763218,44.801158333333326,10.233857502058086,57.07996666666667,11.96604376763218,49.34295250000001,17.401498033042838,3,3,63.316900000000004,-4,-2,10,-4,5,2,0,0,34
1665,2,74,6,30,3,1,1,14,24,0.7272727272727273,0,0,28.558823529411764,19.14864864864865,-4,3.3333333333333335,-31,4.5,42.67286875,5.7011572842953075,43.79961029411765,8.477639681662575,43.82731764705882,8.8940956093973,46.80874189189189,14.407751486359853,34,34,63.294650000000004,-2,-5,-1,-1,0,-2,2,2,2
1666,-4,76,6,30,4,1,1,14,26,0.7878787878787878,0,0,25.0,19.30263157894737,2,3.0,6,5.0,,,43.79961029411765,8.477639681662575,114.88194999999999,6.1046499999999995,48.60014210526316,17.93985878402778,2,2,114.88194999999999,0,-1,-2,1,0,22,2,1,37
1667,-4,113,6,30,5,1,0,14,22,0.6666666666666666,0,0,25.08108108108108,21.194690265486727,-4,1.6,-6,2.25,42.328831428571426,5.8767803714410745,43.29983106796117,7.724597602100357,45.64255675675675,15.030691266287603,47.63172920353983,17.09849321361534,37,37,103.63275,2,-12,-3,-1,-1,2,2,0,32
1668,-16,145,6,30,6,1,1,14,18,0.5454545454545454,0,0,23.5625,21.717241379310344,-4,0.6666666666666666,0,1.8,42.57760833333333,5.951504735423125,43.163348031496064,7.427439905696466,50.137075,15.902972846452325,48.18463310344827,16.87397137164343,32,32,60.6356,-1,4,-2,-2,0,-2,8,8,32
1669,5,177,6,30,7,1,0,14,2,0.06060606060606061,1,0,14.3125,20.37853107344633,-16,-1.7142857142857142,-12,-0.5,42.48286896551723,5.580382168540779,43.036848717948715,7.125344408036665,47.579296875,16.71851489039331,48.07519378531074,16.847583191458806,32,32,96.0554,-1,0,0,15,10,-2,3,0,3
1670,-4,180,6,30,8,1,1,14,7,0.21212121212121213,0,0,5.333333333333333,20.127777777777776,5,-0.875,21,2.5714285714285716,53.03,0.0,43.10049936305732,7.146969488085853,83.49623333333334,25.950740804369257,48.665544444444436,17.632263354954436,3,3,84.73995,1,-4,1,-9,4,2,2,2,20
1672,-5,35,6,32,1,1,0,33,31,0.9393939393939394,0,1,28.114285714285714,28.114285714285714,-2,-2.0,0,0.0,43.60027,6.5512647695515005,43.60027,6.5512647695515005,49.03798285714286,17.00032078158671,49.03798285714286,17.00032078158671,35,35,53.41005,2,10,0,5,0,0,5,0,32
1673,5,67,6,32,2,1,0,33,26,0.7878787878787878,0,0,25.34375,26.791044776119403,-5,-3.5,0,0.0,42.652153125,5.618282009819838,43.11091935483871,6.106017547887434,42.652153125,5.618282009819838,45.98803432835822,13.275013293025948,32,32,63.32605,1,17,-5,27,-2,22,0,0,5
1675,22,36,6,33,1,1,0,15,7,0.21212121212121213,0,0,9.5,9.5,-8,-8.0,0,0.0,43.699396875000005,9.305385092161837,43.699396875000005,9.305385092161837,48.85476944444444,17.762707040936128,48.85476944444444,17.762707040936128,36,36,59.394850000000005,0,-4,1,-4,3,-7,4,0,33
